Actuated Double Pendulum 2020-06-19 11:32:41 Coord: Cartesian. Integration: Monolithic. Time-step = 5e-05
t, kappa, pos_1, pos_2, pos_3, pos_4, pos_5, pos_6, pos_7, vel_1, vel_2, vel_3, vel_4, vel_5, vel_6, vel_7, acc_1, acc_2, acc_3, acc_4, acc_5, acc_6, acc_7, p_1, p_2, pd_1, pd_2, lambda_1, lambda_2, lambda_3, lambda_4, lambda_5, F, violC
2.32,0.44434559,0.43015626,0.25488349,0.86031252,0.50976698,0.86448325,0.0097843742,0.50492327,-0.0098342395,0.016596837,-0.019668479,0.033193674,-0.014405237,0.033237578,0.016867318,-0.0025705824,0.0028786527,-0.0051410478,0.0057573748,-0.081875797,0.0051726994,0.0038457711,3050753.6,4649246.4,5784.988,-5784.7831,-8710.2567,9.8139274,-3435.8413,981.55173,-8618.6079,8703.4713,5.0077858e-15
2.33,0.44434559,0.43005779,0.2550496,0.86011557,0.5100992,0.86433508,0.010117008,0.50509213,-0.0098600074,0.01662568,-0.019720015,0.033251359,-0.015228909,0.033289261,0.01690586,-0.0025830091,0.0028899775,-0.0051661235,0.0057798923,-0.082833294,0.0051647634,0.003862703,3050811.6,4649188.4,5810.2583,-5810.0422,-8706.4372,9.9179553,-3435.8476,981.55156,-8611.165,8698.8634,5.4981266e-15
2.34,0.44434559,0.42995906,0.255216,0.85991812,0.51043201,0.86417864,0.010450159,0.50526138,-0.0098858955,0.016654639,-0.019771791,0.033309277,-0.016061395,0.033340895,0.01694457,-0.002594536,0.0029019733,-0.0051889057,0.0058040456,-0.083638424,0.0051631112,0.0038791985,3050869.8,4649130.2,5835.3422,-5835.1323,-8702.6405,10.005219,-3435.8552,981.55222,-8603.7008,8694.2355,4.5472579e-15
2.35,0.44434559,0.42986007,0.2553827,0.85972014,0.51076539,0.86401383,0.010783826,0.50543102,-0.0099119051,0.016683715,-0.01982381,0.033367431,-0.016901165,0.03339253,0.016983448,-0.0026073416,0.0029134748,-0.0052148111,0.0058268735,-0.084289792,0.0051648682,0.0038965513,3050928.3,4649071.7,5861.2394,-5861.0164,-8698.8583,10.07916,-3435.8623,981.55292,-8596.2149,8689.5874,5.5235688e-15
2.36,0.44434559,0.42976082,0.25554968,0.85952164,0.51109936,0.8638406,0.01111801,0.50560105,-0.0099380372,0.016712911,-0.019876074,0.033425822,-0.017746672,0.033444216,0.017022498,-0.0026188922,0.0029257456,-0.0052375594,0.0058516252,-0.08478593,0.0051735706,0.003913211,3050987.1,4649013,5886.7261,-5886.5147,-8695.1009,10.135115,-3435.8715,981.55431,-8588.7073,8684.9188,5.3469659e-15
2.37,0.44434559,0.42966131,0.25571695,0.85932262,0.51143391,0.86365888,0.011452711,0.50577147,-0.0099642931,0.016742227,-0.019928586,0.033484453,-0.01859636,0.033496008,0.017061719,-0.0026319765,0.0029375019,-0.005264039,0.0058749524,-0.085125688,0.0051858608,0.0039309378,3051046.1,4648954,5913.0698,-5912.8417,-8691.3562,10.178303,-3435.8797,981.55569,-8581.1776,8680.2297,5.3097366e-15
2.38,0.44434559,0.42956153,0.25588452,0.85912307,0.51176905,0.86346866,0.011787931,0.50594229,-0.0099906736,0.016771663,-0.019981347,0.033543327,-0.019448664,0.033547956,0.017101115,-0.0026439889,0.0029498192,-0.0052878411,0.0058997199,-0.085309025,0.0052048023,0.0039480248,3051105.3,4648894.7,5939.0574,-5938.837,-8687.6357,10.203838,-3435.8896,981.55775,-8573.6259,8675.5198,4.3779967e-15
2.39,0.44434559,0.42946149,0.25605239,0.85892299,0.51210477,0.86326991,0.012123671,0.5061135,-0.010017179,0.016801221,-0.020034359,0.033602443,-0.020302016,0.033600116,0.017140685,-0.0026564509,0.0029619859,-0.0053127258,0.0059240769,-0.085335248,0.0052285174,0.0039654264,3051164.8,4648835.2,5965.3723,-5965.1518,-8683.933,10.214274,-3435.8999,981.56019,-8566.052,8670.789,4.3085559e-15
2.4,0.44434559,0.42936119,0.25622055,0.85872238,0.5124411,0.86306262,0.012459934,0.5062851,-0.010043811,0.016830901,-0.020087622,0.033661802,-0.021154845,0.033652538,0.01718043,-0.0026693385,0.0029741676,-0.0053385998,0.0059483813,-0.08520436,0.0052573713,0.0039832054,3051224.6,4648775.4,5991.7984,-5991.5756,-8680.249,10.209278,-3435.9104,981.56302,-8558.4558,8666.0373,5.3203898e-15
2.41,0.44434559,0.42926062,0.25638901,0.85852123,0.51277801,0.86284682,0.012796723,0.50645711,-0.010070569,0.016860703,-0.020141139,0.033721406,-0.022005582,0.033705276,0.017220351,-0.0026826059,0.0029861275,-0.0053654066,0.0059721384,-0.084916837,0.0052908242,0.0040012025,3051284.7,4648715.4,6018.3578,-6018.1284,-8676.5824,10.189516,-3435.921,981.56599,-8550.8373,8661.2645,6.2175587e-15
2.42,0.44434559,0.42915978,0.25655776,0.85831955,0.51311552,0.86262252,0.013134041,0.50662951,-0.010097455,0.016890627,-0.020194909,0.033781253,-0.022852662,0.03375838,0.017260448,-0.0026947373,0.0029984785,-0.0053894214,0.0059969889,-0.084473131,0.0053305113,0.0040184192,3051345,4648655.1,6044.851,-6044.6215,-8672.9387,10.152323,-3435.9332,981.56963,-8543.1962,8656.4707,5.4031488e-15
2.43,0.44434559,0.42905867,0.25672682,0.85811734,0.51345364,0.86238978,0.013471892,0.50680232,-0.010124467,0.016920672,-0.020248934,0.033841343,-0.023694529,0.0338119,0.017300721,-0.0027075238,0.0030105266,-0.0054150388,0.0060210586,-0.083874465,0.0053743548,0.0040360506,3051405.6,4648594.5,6071.4557,-6071.2201,-8669.3116,10.100809,-3435.945,981.57343,-8535.533,8651.6559,5.232791e-15
2.44,0.44434559,0.42895729,0.25689618,0.85791458,0.51379235,0.86214865,0.01381028,0.50697553,-0.010151606,0.016950838,-0.020303212,0.033901676,-0.024529636,0.033865885,0.01734117,-0.0027203007,0.0030227103,-0.0054405878,0.0060454289,-0.083121537,0.0054233221,0.0040537445,3051466.4,4648533.6,6097.949,-6097.7115,-8665.7037,10.033419,-3435.9576,981.5777,-8527.8475,8646.8199,5.1389057e-15
2.45,0.44434559,0.42885564,0.25706584,0.85771127,0.51413167,0.86189922,0.014149211,0.50714914,-0.010178873,0.016981124,-0.020357745,0.033962249,-0.025356451,0.033920379,0.017381795,-0.002732931,0.0030346654,-0.0054658242,0.0060693535,-0.082216263,0.0054764625,0.0040711985,3051527.5,4648472.5,6124.3042,-6124.0671,-8662.1146,9.950929,-3435.9705,981.58231,-8520.1397,8641.963,5.1551452e-15
2.46,0.44434559,0.42875371,0.2572358,0.85750742,0.5144716,0.86164156,0.01448869,0.50732316,-0.010206266,0.01701153,-0.020412532,0.03402306,-0.026173458,0.033975425,0.017422595,-0.0027451107,0.0030467474,-0.0054899505,0.0060936577,-0.081160298,0.0055343966,0.0040883303,3051588.9,4648411.2,6150.4808,-6150.2478,-8658.5445,9.8526742,-3435.9841,981.5872,-8512.4098,8637.0852,3.6898217e-15
2.47,0.44434559,0.42865151,0.25740607,0.85730302,0.51481213,0.86137578,0.014828722,0.50749759,-0.010233786,0.017042053,-0.020467572,0.034084106,-0.026979162,0.034031064,0.017463568,-0.0027582862,0.003058152,-0.005516568,0.0061163066,-0.079955818,0.0055947497,0.0041059801,3051650.5,4648349.5,6176.7171,-6176.4747,-8654.9891,9.7410968,-3435.9972,981.59214,-8504.6577,8632.1866,5.01908e-15
2.48,0.44434559,0.42854903,0.25757664,0.85709807,0.51515328,0.86110202,0.015169313,0.50767243,-0.010261432,0.017072693,-0.020522865,0.034145386,-0.027772088,0.034087333,0.017504715,-0.0027706284,0.0030698287,-0.005541137,0.0061397296,-0.078605408,0.0056597504,0.0041230509,3051712.4,4648287.6,6202.6444,-6202.4007,-8651.4536,9.6137542,-3436.0111,981.59772,-8496.8837,8627.2673,4.1224272e-15
2.49,0.44434559,0.42844628,0.25774752,0.85689256,0.51549504,0.86082039,0.01551047,0.50784769,-0.010289204,0.017103448,-0.020578408,0.034206895,-0.02855079,0.034144265,0.017546033,-0.0027833535,0.0030811745,-0.0055666701,0.0061623712,-0.077111482,0.0057274573,0.0041402863,3051774.6,4648225.5,6228.3891,-6228.1412,-8647.9342,9.4725339,-3436.025,981.60327,-8489.088,8622.3275,4.9368267e-15
2.5,0.44434559,0.42834325,0.25791871,0.8566865,0.51583742,0.86053105,0.015852201,0.50802336,-0.010317101,0.017134315,-0.020634201,0.03426863,-0.029313848,0.034201889,0.017587521,-0.0027959364,0.0030923072,-0.0055918978,0.0061845993,-0.075476887,0.0057979118,0.0041572927,3051837,4648163.1,6253.7558,-6253.5114,-8644.4314,9.3171026,-3436.0391,981.60893,-8481.2709,8617.3674,4.9871294e-15
2.51,0.44434559,0.42823994,0.25809021,0.85647988,0.51618042,0.86023417,0.016194511,0.50819944,-0.010345121,0.017165293,-0.020690242,0.034330585,-0.030059872,0.034260231,0.017629176,-0.0028081891,0.003103194,-0.0056163833,0.0062063849,-0.073705436,0.0058707118,0.0041738915,3051899.7,4648100.4,6278.9564,-6278.7072,-8640.9452,9.1476826,-3436.0533,981.6149,-8473.4325,8612.3872,4.8663369e-15
2.52,0.44434559,0.42813635,0.25826202,0.85627269,0.51652403,0.85992992,0.016537408,0.50837594,-0.010373264,0.017196379,-0.020746528,0.034392757,-0.03078751,0.034319311,0.017670998,-0.0028204494,0.0031139163,-0.0056409079,0.0062278271,-0.071800234,0.0059455523,0.0041904149,3051962.6,4648037.5,6303.7696,-6303.518,-8637.4745,8.9649399,-3436.0676,981.62098,-8465.573,8607.3871,4.8929388e-15
2.53,0.44434559,0.42803247,0.25843414,0.85606494,0.51686827,0.85961849,0.016880899,0.50855286,-0.010401529,0.01722757,-0.020803058,0.03445514,-0.031495442,0.034379147,0.017712983,-0.002832569,0.0031243158,-0.0056651557,0.006248621,-0.069765092,0.0060217147,0.0042066547,3052025.7,4647974.3,6328.2654,-6328.0089,-8634.0189,8.7690966,-3436.0817,981.62714,-8457.6926,8602.3675,4.9430646e-15
2.54,0.44434559,0.42792832,0.25860657,0.85585663,0.51721314,0.85930008,0.017224993,0.5087302,-0.010429914,0.017258864,-0.020859828,0.034517728,-0.032182391,0.034439749,0.01775513,-0.0028445222,0.0031344425,-0.0056890552,0.0062688785,-0.067604066,0.0060988836,0.0042226139,3052089.2,4647910.9,6352.3371,-6352.0783,-8630.5779,8.5605967,-3436.0958,981.63333,-8449.7918,8597.3287,4.8321014e-15
2.55,0.44434559,0.42782387,0.25877931,0.85564775,0.51755863,0.85897491,0.017569697,0.50890796,-0.010458418,0.017290258,-0.020916837,0.034580515,-0.032847118,0.034501126,0.017797434,-0.0028562346,0.003144218,-0.0057124481,0.0062884487,-0.065321445,0.0061764674,0.0042381883,3052152.8,4647847.3,6375.8736,-6375.6168,-8627.151,8.3396623,-3436.1098,981.63963,-8441.8712,8592.2709,4.7419002e-15
2.56,0.44434559,0.42771915,0.25895237,0.85543829,0.51790475,0.85864321,0.017915018,0.50908615,-0.01048704,0.017321747,-0.020974079,0.034643495,-0.033488431,0.034563278,0.017839894,-0.0028679588,0.0031536134,-0.0057359384,0.0063072141,-0.062922001,0.0062538872,0.0042535809,3052216.7,4647783.4,6398.9917,-6398.7344,-8623.7367,8.1072926,-3436.1235,981.64579,-8433.9308,8587.1946,4.882773e-15
2.57,0.44434559,0.42761413,0.25912575,0.85522827,0.5182515,0.85830522,0.018260965,0.50926476,-0.010515776,0.01735333,-0.021031553,0.03470666,-0.034105182,0.034626204,0.017882505,-0.0028793812,0.0031627289,-0.0057587625,0.0063254578,-0.060410023,0.0063309908,0.004268572,3052280.8,4647719.3,6421.5992,-6421.3399,-8620.3356,7.8632656,-3436.137,981.6519,-8425.971,8582.1002,4.816772e-15
2.58,0.44434559,0.42750883,0.25929944,0.85501766,0.51859888,0.8579612,0.018607545,0.5094438,-0.010544627,0.017385001,-0.021089253,0.034770002,-0.034696274,0.034689895,0.017925264,-0.0028906728,0.0031714391,-0.0057813528,0.0063428739,-0.057790996,0.0064070043,0.0042832451,3052345.1,4647655,6443.6731,-6443.4113,-8616.9463,7.6085804,-3436.1501,981.65781,-8417.9924,8576.988,4.7272561e-15
2.59,0.44434559,0.42740324,0.25947345,0.85480648,0.5189469,0.85761139,0.018954765,0.50962327,-0.010573589,0.017416757,-0.021147177,0.034833514,-0.035260659,0.034754339,0.017968168,-0.0029017113,0.0031796559,-0.0058034399,0.0063593013,-0.055069685,0.0064813193,0.0042974497,3052409.6,4647590.5,6465.1532,-6464.8902,-8613.568,7.3434592,-3436.1628,981.6638,-8409.9953,8571.8586,4.6912671e-15
2.6,0.44434559,0.42729736,0.25964778,0.85459472,0.51929555,0.85725607,0.019302634,0.50980316,-0.01060266,0.017448594,-0.02120532,0.034897188,-0.035797342,0.034819518,0.018011212,-0.0029125827,0.0031876049,-0.0058251778,0.0063752022,-0.05225134,0.0065539557,0.0043113744,3052474.4,4647525.7,6486.0066,-6485.744,-8610.2005,7.068568,-3436.1749,981.66949,-8401.9804,8566.7124,4.6461374e-15
2.61,0.44434559,0.42719119,0.25982242,0.85438237,0.51964484,0.85689554,0.019651158,0.50998349,-0.010631838,0.017480507,-0.021263677,0.034961014,-0.036305384,0.034885408,0.018054392,-0.0029231226,0.0031949739,-0.0058462471,0.0063899465,-0.049342156,0.0066238416,0.0043247186,3052539.4,4647460.8,6506.2203,-6505.9545,-8606.8428,6.7842398,-3436.1866,981.67496,-8393.948,8561.5498,4.5752101e-15
2.62,0.44434559,0.42708472,0.25999739,0.85416944,0.51999477,0.85653007,0.020000345,0.51016425,-0.010661121,0.017512492,-0.021322243,0.035024983,-0.036783901,0.034951984,0.018097704,-0.0029335232,0.0032019226,-0.0058670674,0.0064038324,-0.046347381,0.0066908511,0.0043377288,3052604.5,4647395.6,6525.6764,-6525.4131,-8603.4938,6.491363,-3436.1977,981.68015,-8385.8988,8556.3716,4.6659921e-15
2.63,0.44434559,0.42697796,0.26017267,0.85395593,0.52034534,0.85615996,0.0203502,0.51034545,-0.010690506,0.017544543,-0.021381012,0.035089086,-0.037232069,0.035019213,0.018141144,-0.0029435058,0.0032082991,-0.0058870136,0.0064165969,-0.04327321,0.006754321,0.0043500873,3052669.9,4647330.3,6544.4531,-6544.1895,-8600.1534,6.1903815,-3436.2082,981.6852,-8377.8333,8551.1781,4.5651805e-15
2.64,0.44434559,0.42687091,0.26034828,0.85374182,0.52069655,0.85578553,0.020700731,0.51052707,-0.010719991,0.017576656,-0.021439981,0.035153312,-0.037649123,0.035087058,0.018184705,-0.0029532928,0.0032142259,-0.0059065852,0.0064284521,-0.040125609,0.0068140694,0.0043620479,3052735.4,4647264.7,6562.4879,-6562.2245,-8596.8202,5.8817395,-3436.2179,981.68973,-8369.752,8545.9701,4.6114367e-15
2.65,0.44434559,0.42676356,0.2605242,0.85352713,0.52104841,0.85540708,0.021051943,0.51070914,-0.010749571,0.017608826,-0.021499143,0.035217652,-0.038034359,0.03515548,0.018228383,-0.0029628738,0.0032195646,-0.0059257886,0.0064391042,-0.036910773,0.0068694345,0.0043735306,3052801.1,4647199,6579.7409,-6579.4776,-8593.4933,5.5664362,-3436.2267,981.69408,-8361.6557,8540.748,4.676135e-15
2.66,0.44434559,0.42665592,0.26070045,0.85331184,0.52140091,0.85502495,0.021403842,0.51089164,-0.010779246,0.017641047,-0.021558491,0.035282094,-0.038387137,0.035224435,0.018272173,-0.0029720421,0.0032244658,-0.0059441021,0.0064489206,-0.03363514,0.0069204582,0.004384434,3052867,4647133.1,6596.2264,-6595.9606,-8590.1729,5.2445825,-3436.2349,981.698,-8353.5449,8535.5126,4.6228659e-15
2.67,0.44434559,0.42654798,0.26087703,0.85309596,0.52175405,0.85463945,0.021756433,0.51107458,-0.01080901,0.017673313,-0.02161802,0.035346627,-0.03870688,0.035293873,0.018316069,-0.0029809553,0.0032287694,-0.0059619344,0.0064575241,-0.030305148,0.0069664394,0.0043948119,3052933,4647067.1,6611.8097,-6611.5436,-8586.8575,4.9171778,-3436.2423,981.70147,-8345.4203,8530.2645,4.5820244e-15
2.68,0.44434559,0.42643974,0.26105392,0.85287948,0.52210784,0.85425092,0.022109721,0.51125796,-0.010838862,0.01770562,-0.021677724,0.03541124,-0.038993078,0.035363745,0.018360066,-0.0029894656,0.0032324382,-0.0059789452,0.0064648678,-0.026927233,0.0070070562,0.0044045178,3052999.2,4647000.9,6626.5116,-6626.2471,-8583.546,4.584777,-3436.2487,981.7046,-8337.2827,8525.0043,4.6237823e-15
2.69,0.44434559,0.4263312,0.26123114,0.8526624,0.52246228,0.8538597,0.02246371,0.51144179,-0.010868798,0.01773796,-0.021737595,0.03547592,-0.039245285,0.035433996,0.018404157,-0.0029977219,0.0032355182,-0.0059954765,0.0064710163,-0.023508072,0.007042119,0.0044137029,3053065.6,4646934.6,6640.2747,-6640.0141,-8580.238,4.2481574,-3436.2541,981.70718,-8329.1326,8519.7329,4.7158348e-15
2.7,0.44434559,0.42622236,0.26140868,0.85244473,0.52281736,0.85346613,0.022818402,0.51162605,-0.010898814,0.017770329,-0.021797627,0.035540657,-0.039463123,0.03550457,0.018448337,-0.0030054128,0.0032380027,-0.0060107945,0.0064760245,-0.020054579,0.0070714837,0.0044220956,3053132,4646868.1,6653.3082,-6653.0416,-8576.933,3.907541,-3436.2588,981.70932,-8320.9708,8514.4508,4.463818e-15
2.71,0.44434559,0.42611322,0.26158654,0.85222645,0.52317309,0.85307056,0.023173802,0.51181075,-0.010928907,0.017802719,-0.021857813,0.035605437,-0.039646283,0.035575407,0.018492599,-0.0030129996,0.0032398361,-0.0060260023,0.0064796702,-0.016573429,0.0070947256,0.0044300639,3053198.6,4646801.5,6665.1811,-6664.9182,-8573.6293,3.564371,-3436.2621,981.71107,-8312.7982,8509.1589,4.5957065e-15
2.72,0.44434559,0.42600378,0.26176473,0.85200757,0.52352947,0.85267332,0.023529911,0.5119959,-0.010959073,0.017835124,-0.021918146,0.035670248,-0.039794522,0.035646446,0.018536937,-0.0030200736,0.0032411012,-0.0060401164,0.0064822214,-0.013071537,0.007111995,0.0044372984,3053265.3,4646734.8,6676.2401,-6675.9735,-8570.3269,3.2186476,-3436.2648,981.71224,-8304.6152,8503.8579,4.4527591e-15
2.73,0.44434559,0.42589404,0.26194325,0.85178808,0.52388649,0.85227478,0.023886731,0.51218149,-0.010989309,0.017867539,-0.021978617,0.035735077,-0.039907668,0.035717625,0.018581344,-0.003026768,0.0032418063,-0.0060534503,0.0064836655,-0.0095558164,0.007123172,0.0044439173,3053332.1,4646668,6686.049,-6685.8,-8567.0252,2.8709257,-3436.2665,981.71296,-8296.423,8498.5486,4.6814861e-15
2.74,0.44434559,0.425784,0.26212208,0.851568,0.52424417,0.85187529,0.024244264,0.51236753,-0.01101961,0.017899956,-0.02203922,0.035799911,-0.039985618,0.035788882,0.018625814,-0.0030333212,0.0032416553,-0.0060666339,0.0064833159,-0.0060334207,0.0071274839,0.0044499743,3053399.1,4646601.1,6695.1295,-6694.8717,-8563.7212,2.5230928,-3436.2666,981.7131,-8288.2222,8493.2318,4.4371609e-15
2.75,0.44434559,0.42567365,0.26230125,0.8513473,0.52460249,0.85147519,0.024602509,0.51255401,-0.011049974,0.017932368,-0.022099947,0.035864737,-0.040028337,0.035860151,0.01867034,-0.0030391825,0.0032408281,-0.0060783267,0.00648168,-0.0025110245,0.0071254524,0.004455087,3053466,4646534.1,6703.0628,-6702.8087,-8560.4169,2.1745938,-3436.266,981.71268,-8280.0137,8487.9083,4.511199e-15
2.76,0.44434559,0.425563,0.26248073,0.851126,0.52496146,0.85107484,0.024961467,0.51274093,-0.011080395,0.01796477,-0.022160789,0.03592954,-0.040035861,0.035931369,0.018714916,-0.00304491,0.003239398,-0.0060898314,0.0064787889,0.0010044575,0.0071170974,0.0044597726,3053533.1,4646467,6710.0495,-6709.7887,-8557.1098,1.826761,-3436.2641,981.71188,-8271.7981,8482.579,4.6288612e-15
2.77,0.44434559,0.42545204,0.26266054,0.85090408,0.52532108,0.85067459,0.025321136,0.51292831,-0.01111087,0.017997154,-0.022221739,0.035994308,-0.040008294,0.036002472,0.018759533,-0.0030501275,0.0032373109,-0.0061002721,0.0064746112,0.0045058727,0.0071024639,0.0044636797,3053600.2,4646399.9,6715.9292,-6715.6672,-8553.8002,1.4798163,-3436.2613,981.71054,-8263.5765,8477.2446,4.5634083e-15
2.78,0.44434559,0.42534078,0.26284067,0.85068156,0.52568135,0.85027479,0.025681515,0.51311612,-0.011141395,0.018029513,-0.022282789,0.036059027,-0.039945811,0.036073396,0.018804185,-0.0030547995,0.0032344774,-0.0061095859,0.0064689629,0.0079865455,0.0070814624,0.0044667316,3053667.4,4646332.7,6720.704,-6720.4452,-8550.4871,1.134759,-3436.2575,981.70863,-8255.3496,8471.9059,4.5776509e-15
2.79,0.44434559,0.42522921,0.26302113,0.85045843,0.52604226,0.84987579,0.026042603,0.51330439,-0.011171965,0.018061841,-0.02234393,0.036123682,-0.039848654,0.03614408,0.018848866,-0.003059119,0.0032309434,-0.006118219,0.0064618986,0.011439562,0.0070542737,0.0044691173,3053734.7,4646265.5,6724.3566,-6724.1078,-8547.1694,0.79214413,-3436.2526,981.70624,-8247.1182,8466.564,4.6331031e-15
2.8,0.44434559,0.42511734,0.26320191,0.85023468,0.52640382,0.84947793,0.026404396,0.5134931,-0.011202577,0.01809413,-0.022405154,0.036188261,-0.039717133,0.036214462,0.018893567,-0.0030630115,0.0032267469,-0.0061259873,0.0064535159,0.014858007,0.0070211735,0.0044707919,3053801.9,4646198.3,6727.0784,-6726.8221,-8543.8466,0.45285997,-3436.2466,981.70347,-8238.8833,8461.2196,4.526457e-15
2.81,0.44434559,0.42500516,0.26338301,0.85001032,0.52676603,0.84908156,0.026766891,0.51368226,-0.011233226,0.018126374,-0.022466452,0.036252748,-0.039551628,0.036284484,0.018938281,-0.0030666995,0.0032218953,-0.0061334157,0.0064437802,0.018235445,0.0069823209,0.0044719499,3053869.2,4646131,6728.5162,-6728.2692,-8540.5174,0.1174616,-3436.2396,981.70008,-8230.6458,8455.8735,4.6725916e-15
2.82,0.44434559,0.42489268,0.26356444,0.84978535,0.52712888,0.84868701,0.027130084,0.51387187,-0.011263908,0.018158565,-0.022527816,0.036317131,-0.039352584,0.03635409,0.018983002,-0.0030696455,0.003216262,-0.0061392644,0.0064325405,0.021564722,0.0069378372,0.0044720645,3053936.5,4646063.7,6729.0275,-6728.7757,-8537.1823,-0.21360691,-3436.2316,981.69633,-8222.4064,8450.5267,4.4964889e-15
2.83,0.44434559,0.42477988,0.26374619,0.84955977,0.52749237,0.84829462,0.027493971,0.51406192,-0.011294619,0.018190697,-0.022589238,0.036381395,-0.039120513,0.036423224,0.019027722,-0.0030723756,0.0032099498,-0.0061447524,0.0064198989,0.024839878,0.0068880693,0.0044716397,3054003.8,4645996.4,6728.3236,-6728.0798,-8533.8395,-0.53945737,-3436.2227,981.69214,-8214.1661,8445.18,4.6354304e-15
2.84,0.44434559,0.42466678,0.26392825,0.84933357,0.52785651,0.84790471,0.027858547,0.51425242,-0.011325355,0.018222763,-0.02265071,0.036445526,-0.038855991,0.036491836,0.019072433,-0.0030746483,0.0032030251,-0.0061492962,0.0064060504,0.028053761,0.0068335359,0.0044705018,3054071,4645929.1,6726.5687,-6726.3281,-8530.4891,-0.85942364,-3436.2127,981.68751,-8205.9257,8439.8343,4.6307747e-15
2.85,0.44434559,0.42455338,0.26411064,0.84910675,0.52822128,0.8475176,0.028223806,0.51444337,-0.011356111,0.018254755,-0.022712221,0.036509511,-0.038559659,0.036559879,0.019117129,-0.0030764665,0.0031953847,-0.0061529261,0.0063907737,0.031200886,0.0067743426,0.0044686001,3054138.3,4645861.9,6723.7375,-6723.5032,-8527.1305,-1.1729506,-3436.2021,981.68254,-8197.686,8434.4904,4.6808279e-15
2.86,0.44434559,0.42443966,0.26429335,0.84887932,0.5285867,0.84713362,0.028589743,0.51463476,-0.011386883,0.018286668,-0.022773766,0.036573336,-0.038232219,0.036627308,0.019161803,-0.003077856,0.0031869846,-0.0061557137,0.006373968,0.034274339,0.0067107456,0.0044659338,3054205.5,4645794.7,6719.8691,-6719.6323,-8523.7625,-1.4793722,-3436.1903,981.67735,-8189.4479,8429.1492,4.6909386e-15
2.87,0.44434559,0.42432564,0.26447637,0.84865128,0.52895275,0.84675306,0.02895635,0.51482661,-0.011417667,0.018318494,-0.022835334,0.036636987,-0.037874436,0.036694083,0.019206446,-0.0030789289,0.003178,-0.0061578852,0.006355983,0.037268639,0.0066434703,0.0044626887,3054272.7,4645727.5,6714.919,-6714.6826,-8520.3847,-1.7781332,-3436.1779,981.6716,-8181.2125,8423.8116,4.7523673e-15
2.88,0.44434559,0.42421131,0.26465972,0.84842262,0.52931943,0.84637623,0.029323622,0.51501889,-0.011448459,0.018350226,-0.022896917,0.036700452,-0.037487133,0.036760167,0.019251053,-0.0030795777,0.0031682749,-0.0061592223,0.006336508,0.040177346,0.0065726101,0.0044586919,3054339.8,4645660.4,6708.9699,-6708.7309,-8516.9965,-2.0683455,-3436.1644,981.66569,-8172.9802,8418.4784,4.5993928e-15
2.89,0.44434559,0.42409667,0.26484338,0.84819334,0.52968676,0.84600341,0.029691551,0.51521163,-0.011479254,0.018381858,-0.022958508,0.036763717,-0.037071191,0.036825529,0.019295616,-0.0030796206,0.0031580288,-0.0061592478,0.0063160536,0.042995213,0.0064991085,0.0044539,3054406.9,4645593.3,6701.8389,-6701.6119,-8513.599,-2.3503421,-3436.1508,981.65961,-8164.7521,8413.1504,4.7419002e-15
2.9,0.44434559,0.42398172,0.26502735,0.84796345,0.53005471,0.8456349,0.03006013,0.51540481,-0.011510049,0.018413384,-0.023020099,0.036826769,-0.036627549,0.036890141,0.019340128,-0.0030791235,0.0031472041,-0.0061581308,0.006294481,0.045716522,0.0064232485,0.0044483395,3054473.8,4645526.3,6693.6411,-6693.4349,-8510.1907,-2.623346,-3436.1367,981.65314,-8156.5289,8407.8284,4.9969287e-15
